angle	SFsq	LP	TF	A	P	Pstar	S
104.96000000000001	4.3902633345476545	1.3920092620861622	0.7670124197661944	1.0	4.687433202093877	0.9433047937900914	12.0
104.98	4.38906575833002	1.3921800140585114	0.7669578907670053	1.0	4.686396202568622	0.9435135937083524	12.0
105.0	4.387868915893176	1.3923512745602058	0.7669033707367313	1.0	4.685361539031427	0.9437220153895458	12.0
105.02	4.3866728067507506	1.3925230435557705	0.7668488596806532	1.0	4.684329209274977	0.9439300587161653	12.0
105.04	4.385477430416755	1.3926953210101025	0.7667943576040495	1.0	4.683299211095823	0.9441377235713445	12.0
105.06	4.384282786405596	1.3928681068884714	0.7667398645121966	1.0	4.682271542294397	0.9443450098388536	12.0
105.08	4.383088874232057	1.3930414011565175	0.7666853804103686	1.0	4.681246200674973	0.9445519174031047	12.0
105.10000000000001	4.381895693411317	1.3932152037802532	0.7666309053038373	1.0	4.680223184045695	0.9447584461491465	12.0
105.12	4.380703243458942	1.3933895147260633	0.7665764391978727	1.0	4.6792024902185645	0.9449645959626635	12.0
105.14	4.379511523890875	1.3935643339607036	0.7665219820977417	1.0	4.678184117009407	0.9451703667299829	12.0
105.16	4.378320534223456	1.393739661451302	0.7664675340087099	1.0	4.677168062237916	0.9453757583380639	12.0
105.18	4.377130273973407	1.393915497165359	0.76641309493604	1.0	4.676154323727609	0.9455807706745051	12.0
105.2	4.375940742657833	1.394091841070747	0.7663586648849928	1.0	4.675142899305837	0.9457854036275406	12.0
105.22	4.374751939794226	1.3942686931357096	0.7663042438608269	1.0	4.67413378680378	0.9459896570860418	12.0
105.24000000000001	4.373563864900464	1.3944460533288623	0.7662498318687984	1.0	4.673126984056436	0.9461935309395149	12.0
105.26	4.372376517494808	1.3946239216191945	0.7661954289141613	1.0	4.67212248890263	0.9463970250781009	12.0
105.28	4.3711898970959036	1.3948022979760657	0.7661410350021675	1.0	4.671120299184991	0.946600139392577	12.0
105.3	4.370004003222781	1.3949811823692089	0.7660866501380664	1.0	4.67012041274996	0.946802873774354	12.0
105.32000000000001	4.368818835394853	1.3951605747687288	0.7660322743271054	1.0	4.66912282744778	0.9470052281154775	12.0
105.34	4.36763439313192	1.3953404751451015	0.7659779075745298	1.0	4.668127541132495	0.9472072023086259	12.0
105.36	4.366450675954156	1.3955208834691777	0.7659235498855821	1.0	4.667134551661938	0.947408796247112	12.0
105.38	4.365267683382127	1.3957017997121777	0.7658692012655031	1.0	4.666143856897731	0.9476100098248823	12.0
105.4	4.364085414936777	1.3958832238456964	0.7658148617195311	1.0	4.665155454705285	0.9478108429365137	12.0
105.42	4.362903870139431	1.3960651558416997	0.7657605312529023	1.0	4.664169342953781	0.948011295477218	12.0
105.44	4.361723048511807	1.3962475956725278	0.7657062098708509	1.0	4.663185519516197	0.9482113673428342	12.0
105.46000000000001	4.360542949575984	1.3964305433108908	0.7656518975786082	1.0	4.662203982269243	0.9484110584298396	12.0
105.48	4.3593635728544395	1.3966139987298727	0.7655975943814038	1.0	4.661224729093423	0.9486103686353375	12.0
105.5	4.358184917870025	1.3967979619029307	0.765543300284465	1.0	4.660247757872993	0.9488092978570632	12.0
105.52	4.357006984145974	1.396982432803894	0.7654890152930167	1.0	4.6592730664959605	0.9490078459933828	12.0
105.54	4.355829771205902	1.3971674114069645	0.7654347394122818	1.0	4.658300652854092	0.9492060129432909	12.0
105.56	4.3546532785737995	1.3973528976867173	0.7653804726474809	1.0	4.657330514842893	0.9494037986064124	12.0
105.58	4.353477505774038	1.3975388916180995	0.765326215003832	1.0	4.656362650361603	0.9496012028830029	12.0
105.60000000000001	4.352302452331378	1.3977253931764322	0.7652719664865516	1.0	4.655397057313222	0.9497982256739419	12.0
105.62	4.35112811777094	1.3979124023374083	0.7652177271008531	1.0	4.65443373360445	0.9499948668807433	12.0
105.64	4.349954501618242	1.3980999190770942	0.7651634968519484	1.0	4.653472677145738	0.9501911264055439	12.0
105.66	4.3487816033991775	1.398287943371929	0.765109275745047	1.0	4.652513885851257	0.9503870041511084	12.0
105.68	4.3476094226400015	1.3984764751987262	0.7650550637853558	1.0	4.65155735763888	0.9505825000208318	12.0
105.7	4.346437958867367	1.3986655145346705	0.76500086097808	1.0	4.650603090430207	0.9507776139187322	12.0
105.72	4.345267211608295	1.3988550613573212	0.7649466673284221	1.0	4.649651082150545	0.9509723457494543	12.0
105.74000000000001	4.344097180390184	1.399045115644609	0.7648924828415825	1.0	4.648701330728892	0.9511666954182716	12.0
105.76	4.342927864740814	1.3992356773748407	0.7648383075227597	1.0	4.647753834097966	0.9513606628310781	12.0
105.78	4.341759264188335	1.3994267465266943	0.7647841413771497	1.0	4.646808590194164	0.9515542478943955	12.0
105.8	4.340591378261279	1.3996183230792225	0.764729984409946	1.0	4.645865596957578	0.951747450515369	12.0
105.82000000000001	4.339424206488551	1.3998104070118498	0.7646758366263404	1.0	4.644924852331982	0.9519402706017688	12.0
105.84	4.3382577483994345	1.4000029983043762	0.7646216980315222	1.0	4.643986354264838	0.9521327080619865	12.0
105.86	4.337092003523584	1.4001960969369731	0.7645675686306785	1.0	4.6430501007072715	0.9523247628050397	12.0
105.88	4.335926971391036	1.4003897028901884	0.7645134484289944	1.0	4.642116089614096	0.952516434740565	12.0
105.9	4.334762651532194	1.4005838161449413	0.7644593374316521	1.0	4.641184318943776	0.9527077237788248	12.0
105.92	4.3335990434778395	1.400778436682525	0.7644052356438321	1.0	4.640254786658443	0.9528986298307018	12.0
105.94	4.33243614675913	1.4009735644846084	0.764351143070713	1.0	4.639327490723893	0.9530891528076986	12.0
105.96000000000001	4.331273960907599	1.4011691995332327	0.7642970597174704	1.0	4.6384024291095765	0.953279292621939	12.0
105.98	4.330112485455146	1.4013653418108125	0.7642429855892782	1.0	4.637479599788575	0.9534690491861699	12.0
106.0	4.32895171993405	1.401561991300138	0.7641889206913078	1.0	4.636559000737633	0.953658422413755	12.0
106.02	4.327791663876959	1.4017591479843734	0.7641348650287285	1.0	4.6356406299371224	0.9538474122186797	12.0
106.04	4.326632316816896	1.4019568118470551	0.7640808186067075	1.0	4.6347244853710565	0.9540360185155472	12.0
